SCANNED TRANSCRIPT MANIFEST
============================================================
FORMAT: filename | source | [categories] | summary
2026-05-25_How_to_sell_to_different_people.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_How_to_start_a_detailing_business_(2026).txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_How_to_start_an_AI_Automation_Agency.txt | dan_martell | [B] | ------------------------------------------------------------
2026-05-25_How_to_use_Claude_to_your_advantage.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_How_you_can_become_wildly_successful....txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_How_you_can_get_the_most_from_AI..txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_I_Quit_Drinking_for_4700_Daysï¿½_Hereï¿½s_What_I_Learned.txt | dan_martell | [B+D] | Title: I Quit Drinking for 4700 Daysï¿½ Hereï¿½s What I Learned
2026-05-25_I_Spent_100+_Hours_With_This_Billionaire_-_Hereï¿½s_What_I_Learned.txt | dan_martell | [A+C+D+E] | Title: I Spent 100+ Hours With This Billionaire - Hereï¿½s What I Learned
2026-05-25_I_Spent_100+_Hours_with_4_Billionaires_(hereï¿½s_what_I_learned).txt | dan_martell | [A+C+D+E] | Title: I Spent 100+ Hours with 4 Billionaires (hereï¿½s what I learned)
2026-05-25_I_don't_care_if_my_kids_listen_to_me_or_not.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_I_don't_care_if_my_kids_stop_listening_to_me.txt | dan_martell | [N/A] | Title: I don't care if my kids stop listening to me
2026-05-25_I_don't_care_what_my_kids_report_cards_say.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_I_don't_give_a_sht_about_my_kids_grades.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_I_don't_give_an_allowance_to_my_kids_for_doing_basic_sht.txt | dan_martell | [N/A] | Title: I don't give an allowance to my kids for doing basic sh*t
2026-05-25_I_gave_this_kid_the_best_life_advice_I_could_think_of.txt | dan_martell | [N/A] | Title: I gave this kid the best life advice I could think of
2026-05-25_I_have_a_confession_to_makeï¿½.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_I_knew_this_kid_would_be_a_success_story.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_I_made_$10M_to_Prove_Itï¿½s_Not_About_Luck.txt | dan_martell | [A+B+C+D+E] | ------------------------------------------------------------
2026-05-25_I_prioritize_my_wife's_happiness.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_I_spent_$1,500,000_on_Business_Gurus_So_You_Donï¿½t_Have_To....txt | dan_martell | [A+B+C+D+E] | Title: I spent $1,500,000 on Business Gurus So You Donï¿½t Have To...
2026-05-25_If_AI_scares_you,_watch_this.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_If_I_Started_Over_With_$0,_Hereï¿½s_My_Exact_Plan_to_get_to_$1M.txt | dan_martell | [B] | Title: If I Started Over With $0, Hereï¿½s My Exact Plan to get to $1M
2026-05-25_If_I_Wanted_To_Go_From_$0_to_$1M_in_2026,_Iï¿½d_Do_This.txt | dan_martell | [A+D] | Title: If I Wanted To Go From $0 to $1M in 2026, Iï¿½d Do This
2026-05-25_If_I_Wanted_to_Go_From_$0_to_$100M,_Iï¿½d_Do_This_[FULL_GUIDE].txt | dan_martell | [A+B+C+D+E] | Title: If I Wanted to Go From $0 to $100M, Iï¿½d Do This [FULL GUIDE]
2026-05-25_If_I_Wanted_to_Go_From_$0_to_$10M_in_12_Months,_Iï¿½d_Do_This.txt | dan_martell | [A+B+D] | Title: If I Wanted to Go From $0 to $10M in 12 Months, Iï¿½d Do This
2026-05-25_If_I_Wanted_to_Go_From_$0_to_$1M,_Iï¿½d_Do_This.txt | dan_martell | [A+B+C+D+E] | Title: If I Wanted to Go From $0 to $1M, Iï¿½d Do This
2026-05-25_If_I_Wanted_to_Go_From_$0_to_$1M_in_12_Months,_Hereï¿½s_What_Iï¿½d_Do.txt | dan_martell | [A+B+C+D+E] | Title: If I Wanted to Go From $0 to $1M in 12 Months, Hereï¿½s What Iï¿½d Do
2026-05-25_If_I_Wanted_to_Go_From_Broke_to_Millionaire,_Hereï¿½s_What_Iï¿½d_Do.txt | dan_martell | [A+B+C+D+E] | Title: If I Wanted to Go From Broke to Millionaire, Hereï¿½s What Iï¿½d Do
2026-05-25_If_I_Wanted_to_Make_$100K_Before_2026,_Iï¿½d_Do_This.txt | dan_martell | [A+B+D] | Title: If I Wanted to Make $100K Before 2026, Iï¿½d Do This
2026-05-25_If_I_can_do_it....txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_If_you're_broke,_you_have_nothing_to_lose.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_If_you're_in_your_20s,_watch_this....txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_If_you're_in_your_20s....txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_If_you're_looking_for_balance_you'll_become_average.txt | dan_martell | [N/A] | Title: If you're looking for balance you'll become average
2026-05-25_If_you're_not_good_at_school,_don't_worry,_you'll_get_rich.txt | dan_martell | [N/A] | Title: If you're not good at school, don't worry, you'll get rich
2026-05-25_If_you_wanna_raise_successful_boys,_teach_them_to_love_their_mom.txt | dan_martell | [N/A] | Title: If you wanna raise successful boys, teach them to love their mom
2026-05-25_If_you_want_2026_to_be_the_best_year_of_your_life,_please_watch_this_videoï¿½.txt | dan_martell | [A+D] | Title: If you want 2026 to be the best year of your life, please watch this videoï¿½
2026-05-25_If_you_want_a_long_and_happy_marriage,_date_your_wife_every_day..txt | dan_martell | [D] | Title: If you want a long and happy marriage, date your wife every day.
2026-05-25_If_you_want_to_become_a_millionaire,_the_best_place_to_start_is_by_reading._Here_are_3_of_the_best_b.txt | dan_martell | [D] | Title: If you want to become a millionaire, the best place to start is by reading. Here are 3 of the best b
2026-05-25_If_youï¿½re_ambitious_but_lazy,_please_watch_thisï¿½.txt | dan_martell | [D] | Title: If youï¿½re ambitious but lazy, please watch thisï¿½
2026-05-25_Important_or_Not_Important_(AI_TIPS).txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Important_vs_NOT_Important_(AI_TIPS_FOR_2026).txt | dan_martell | [N/A] | Title: Important vs NOT Important (AI TIPS FOR 2026)
2026-05-25_Improve_your_prompts.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Introduce_your_kids_to_good_role_models.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Is_school_going_to_exist_in_2030.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Is_school_gonna_be_relevant_anymore.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Is_university_still_worth_it.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Is_university_worth_it.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_It_always_gets_better_tomorrow.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_It_took_me_45+_years_to_realize_what_Iï¿½ll_tell_you_in_7_minutesï¿½.txt | dan_martell | [D] | Title: It took me 45+ years to realize what Iï¿½ll tell you in 7 minutesï¿½
2026-05-25_Iï¿½m_45._If_I_Was_20_Again,_Hereï¿½s_What_Iï¿½d_Do.txt | dan_martell | [D] | Title: Iï¿½m 45. If I Was 20 Again, Hereï¿½s What Iï¿½d Do
2026-05-25_Iï¿½m_45._If_Youï¿½re_18_to_30,_Watch_Thisï¿½.txt | dan_martell | [D] | ------------------------------------------------------------
2026-05-25_Iï¿½m_45._If_Youï¿½re_in_Your_20s,_Watch_This.txt | dan_martell | [A+B+D] | ------------------------------------------------------------
2026-05-25_Iï¿½m_45._If_you're_in_your_20s,_30s_or_40s,_watch_this.txt | dan_martell | [A+B+C+D] | Title: Iï¿½m 45. If you're in your 20s, 30s or 40s, watch this
2026-05-25_Iï¿½m_46._If_you're_in_your_20s_or_30s,_watch_this_video.txt | dan_martell | [D] | Title: Iï¿½m 46. If you're in your 20s or 30s, watch this video
2026-05-25_Just_celebrating_your_kids_wins_will_end_in_tears.txt | dan_martell | [N/A] | Title: Just celebrating your kids wins will end in tears
2026-05-25_Kids_these_days_are_so_soft.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Lean_Learning_Just_in_Time_vs._Just_in_Case.txt | dan_martell | [D] | Title: Lean Learning: Just in Time vs. Just in Case
2026-05-25_Leave_him_there.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Letter_to_my_younger_self.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Letting_a_kid_wear_my_$500K_watch.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Life_advice_from_a_$100M_CEO.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Life_before_vs_after_AI.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Managers_aren't_always_good.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Managers_can_make_or_break_teams.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Meet_My_Wife_-_Renï¿½e_Warren.txt | dan_martell | [B+D] | ------------------------------------------------------------
2026-05-25_Meetings_are_a_huge_waste_of_time.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Meetings_are_the_BIGGEST_waste_of_time_in_any_company.txt | dan_martell | [N/A] | Title: Meetings are the BIGGEST waste of time in any company
2026-05-25_Millionaire_Investor_Explains_How_to_Make_$1,000,000_If_Youï¿½re_Broke.txt | dan_martell | [A+B+C+D+E] | Title: Millionaire Investor Explains How to Make $1,000,000 If Youï¿½re Broke
2026-05-25_Money_can_buy_happiness....txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Most_CEOs_waste_10_hours_every_week_because_they_don't_have_an_EA.txt | dan_martell | [A] | Title: Most CEOs waste 10 hours every week because they don't have an EA
2026-05-25_Most_millionaires_are_C_Students.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_My_100th_Episode.txt | dan_martell | [D] | ------------------------------------------------------------
2026-05-25_My_17_rules_for_a_successful_life.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_My_AI_stack_to_level_up_in_2026.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_My_favourite_AI_Tools_of_the_year.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_My_kids_don't_get_an_allowance.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_My_thoughts_on_university.txt | dan_martell | [D] | ------------------------------------------------------------
2026-05-25_Networking_is_the_best_part_about_college.txt | dan_martell | [D] | ------------------------------------------------------------
2026-05-25_Never_say_these_words_in_business.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Normalize_cutting_people_off.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Outsourcing_101_How_to_Be_Relentlessly_Lazy_AND_Successful.txt | dan_martell | [A] | Title: Outsourcing 101: How to Be Relentlessly Lazy AND Successful
2026-05-25_POV_Youï¿½re_Building_a_$1_Billion_Company.txt | dan_martell | [A+C+D] | ------------------------------------------------------------
2026-05-25_Parenting_Dilemma_Tough_Love_vs._Enabling.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_People_that_want_balance_are_average.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_People_vs_Process_Problems.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Pick_your_kids_hobbies_for_them.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Prioritize_your_wife.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Prioritize_your_wife_every_time.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Prompt_AI_better.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Prompting_AI_has_never_been_easier.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Question_Logic_3_Frameworks_To_Use_For_Product_Development.txt | dan_martell | [N/A] | Title: Question Logic: 3 Frameworks To Use For Product Development
2026-05-25_Ranking_AI_Tools_for_every_task_for_2026.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Ranking_AI_tools_as_cars_(2026).txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Ranking_Careers_to_become_a_MILLIONAIRE.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Ranking_the_BEST_Businesses_to_Start_in_2026.txt | dan_martell | [N/A] | Title: Ranking the BEST Businesses to Start in 2026
2026-05-25_Ranking_the_BEST_careers_to_become_a_millionaire.txt | dan_martell | [N/A] | Title: Ranking the BEST careers to become a millionaire
2026-05-25_Rewrite_Your_SaaS_Code_(The_Simple_Way).txt | dan_martell | [A+B+D] | ------------------------------------------------------------
2026-05-25_Rich_people_have_low_IQs.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Right_Way_to_Build_an_Outbound_Sales_Team_with_Aaron_@_PredictableRevenue_-_Escape_Velocity_Show_#40.txt | dan_martell | [A+B+D] | Title: Right Way to Build an Outbound Sales Team with Aaron @ PredictableRevenue - Escape Velocity Show #40
2026-05-25_SCARE_YOURSELF_EVERYDAY_Dan_Martell_Original_(Micro-Doc).txt | dan_martell | [D] | Title: SCARE YOURSELF EVERYDAY | Dan Martell Original (Micro-Doc)
2026-05-25_SNIPER_RIFLE_MEDITATION_Dan_Martell_Original_(Micro-Doc).txt | dan_martell | [A+C+D+E] | Title: SNIPER RIFLE MEDITATION | Dan Martell Original (Micro-Doc)
2026-05-25_SaaS_Organization_&_Example_SaaS_Org_Charts_(NEW_Scalable_Model).txt | dan_martell | [A+B+D] | Title: SaaS Organization & Example SaaS Org Charts (NEW Scalable Model)
2026-05-25_SaaS_Sales_Funnel_in_3_Basic_Steps_(Especially_In_The_Early_Days).txt | dan_martell | [B] | Title: SaaS Sales Funnel in 3 Basic Steps (Especially In The Early Days)
2026-05-25_SaaS_Sales_How_to_Shorten_Your_SaaS_Sales_Cycle_and_Avoid_Wasting_Time.txt | dan_martell | [B+E] | Title: SaaS Sales: How to Shorten Your SaaS Sales Cycle and Avoid Wasting Time
2026-05-25_Scale_Your_SaaS_Company_Beyond_10k_MRR.txt | dan_martell | [B+D] | ------------------------------------------------------------
2026-05-25_Scaling_a_B2B_SaaS_Company_-_Josh_Fraser_@_Estated.txt | dan_martell | [B+C+D] | Title: Scaling a B2B SaaS Company - Josh Fraser @ Estated
2026-05-25_School's_are_broken.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_School's_are_not_designed_to_make_you_rich.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_School_is_bullsht.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_School_is_not_going_to_make_you_rich.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_School_is_such_bullsht_nowadays.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_School_is_teaching_kids_the_wrong_things_to_be_successful..txt | dan_martell | [N/A] | Title: School is teaching kids the wrong things to be successful.
2026-05-25_School_won't_make_you_rich.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Scorecards_make_or_break_your_business.txt | dan_martell | [A] | ------------------------------------------------------------
2026-05-25_Selling_Your_Startup_5_Things_To_Get_Right.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_She's_going_to_be_successful_because_she's_asking_questions_like_this.txt | dan_martell | [N/A] | Title: She's going to be successful because she's asking questions like this
2026-05-25_She_wants_to_run_5K_every_day_for_100_days.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Shine_Your_Light_Dan_Martell_Original_(Micro-Doc).txt | dan_martell | [D] | Title: Shine Your Light | Dan Martell Original (Micro-Doc)
2026-05-25_Should_I_start_dropshipping.txt | dan_martell | [B] | ------------------------------------------------------------
2026-05-25_Should_You_Give_Employees_Equity.txt | dan_martell | [C] | ------------------------------------------------------------
2026-05-25_Should_You_Hire_a_Management_Consultant_with_Carrie_Osman_@_Cruxy_-_Escape_Velocity_Show_#35.txt | dan_martell | [B] | Title: Should You Hire a Management Consultant? with Carrie Osman @ Cruxy - Escape Velocity Show #35
2026-05-25_Should_you_CASH_or_PASS_on_these_businesses_this_year.txt | dan_martell | [N/A] | Title: Should you CASH or PASS on these businesses this year?
2026-05-25_Should_you_pay_for_these_AI_tools.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Should_you_start_dropshipping_in_2026.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Should_you_still_go_to_university_or_college.txt | dan_martell | [N/A] | Title: Should you still go to university or college?
2026-05-25_Siblings_Scaling_Startups_with_Joseph_Fung_&_Donna_Litt_@_Kiite.ai.txt | dan_martell | [A+D] | Title: Siblings Scaling Startups with Joseph Fung & Donna Litt @ Kiite.ai
2026-05-25_Simple_Strategy_For_Removing_Energy_Vampires_From_Your_Life.txt | dan_martell | [D] | Title: Simple Strategy For Removing Energy Vampires From Your Life
2026-05-25_Software_Project_Management_How_To_Manage_a_Software_Development_Project.txt | dan_martell | [A] | Title: Software Project Management: How To Manage a Software Development Project
2026-05-25_Spare_me_10_minutes,_and_Iï¿½ll_save_you_15_years_of_your_life.txt | dan_martell | [C+D+E] | Title: Spare me 10 minutes, and Iï¿½ll save you 15 years of your life
2026-05-25_Spare_me_12mins_and_Iï¿½ll_Make_You_INSANELY_Courageous.txt | dan_martell | [D] | Title: Spare me 12mins and Iï¿½ll Make You INSANELY Courageous
2026-05-25_Start_crushing_sales_targets.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Starting_Your_First_Business_(Watch_This).txt | dan_martell | [B+D] | ------------------------------------------------------------
2026-05-25_Startup_Advice_When_To_Shut_It_Down_Dan_Martell.txt | dan_martell | [N/A] | Title: Startup Advice: When To Shut It Down? | Dan Martell
2026-05-25_Startup_Balance_With_Kids_How_To_Be_a_Great_Entrepreneur_And_Father.txt | dan_martell | [D] | Title: Startup Balance With Kids: How To Be a Great Entrepreneur And Father
2026-05-25_Startup_Funding_Rounds_EXPLAINED_(The_#1_Key_To_Get_Funding_FAST).txt | dan_martell | [A+D] | Title: Startup Funding Rounds EXPLAINED (The #1 Key To Get Funding FAST)
2026-05-25_Stay_Motivated_When_You're_Surrounded_By_Negativity.txt | dan_martell | [D] | Title: Stay Motivated When You're Surrounded By Negativity
2026-05-25_Stop_Wasting_Life_-_8_Productivity_Rules_of_The_Top_1%.txt | dan_martell | [A+B+D+E] | Title: Stop Wasting Life - 8 Productivity Rules of The Top 1%
2026-05-25_Stop_Wasting_Your_Life_-_7_Things_I_Quit_to_Go_From_Broke_to_Millionaire.txt | dan_martell | [A+C+D+E] | Title: Stop Wasting Your Life - 7 Things I Quit to Go From Broke to Millionaire
2026-05-25_Stop_automating_tasks_yourself.txt | dan_martell | [A] | ------------------------------------------------------------
2026-05-25_Stop_using_ChatGPT.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Stop_using_ChatGPT_for_everything,_use_these_instead..txt | dan_martell | [N/A] | Title: Stop using ChatGPT for everything, use these instead.
2026-05-25_Stop_waiting_on_luck.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Success_starts_young....txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Success_starts_young.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Switch_from_ChatGPT_to_Claude_EASY.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_THE_INTEGRATED_LIFE_Dan_Martell_Original_(Micro-Doc).txt | dan_martell | [D] | Title: THE INTEGRATED LIFE | Dan Martell Original (Micro-Doc)
2026-05-25_Teach_your_kids_to_love_their_mom.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Teaching_Sons_How_to_Treat_Women.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_Team_Building_How_To_Build_a_Strong_Team_That_Grows_Your_SaaS_Faster.txt | dan_martell | [A+B+D] | Title: Team Building: How To Build a Strong Team That Grows Your SaaS Faster
2026-05-25_The_#1_Skill_You_Need_to_Succeed_in_Business.txt | dan_martell | [D+E] | Title: The #1 Skill You Need to Succeed in Business
2026-05-25_The_$50_to_fix_it_rule.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_The_15_Laws_of_the_Top_0.01%.txt | dan_martell | [A+B+C+D] | ------------------------------------------------------------
2026-05-25_The_21_Principles_of_the_Top_0.01%.txt | dan_martell | [A+B+C+D+E] | ------------------------------------------------------------
2026-05-25_The_3_Biggest_Mistakes_Iï¿½ve_Ever_Made_As_a_Founder.txt | dan_martell | [A+D] | Title: The 3 Biggest Mistakes Iï¿½ve Ever Made As a Founder
2026-05-25_The_3_Cycles_of_Business_Growth.txt | dan_martell | [A] | ------------------------------------------------------------
2026-05-25_The_3_Phases_of_SaaS_Sales.txt | dan_martell | [B] | ------------------------------------------------------------
2026-05-25_The_3_Secret_Agreements_You_Make_When_Accepting_Venture_Capital.txt | dan_martell | [D+E] | Title: The 3 Secret Agreements You Make When Accepting Venture Capital
2026-05-25_The_3_Things_A_Business_Must_Do_To_Be_Successful.txt | dan_martell | [D] | Title: The 3 Things A Business Must Do To Be Successful
2026-05-25_The_3_Types_of_CEOs_with_Mike_McDerment_@_Freshbooks_-_Escape_Velocity_Show_#44.txt | dan_martell | [D] | Title: The 3 Types of CEOs with Mike McDerment @ Freshbooks - Escape Velocity Show #44
2026-05-25_The_3_Ways_Entrepreneurs_Self-Sabotage_Their_Success.txt | dan_martell | [A+D] | Title: The 3 Ways Entrepreneurs Self-Sabotage Their Success
2026-05-25_The_4_C's_of_Leverage.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_The_5-10_Principles_To_Creating_High_Converting_SaaS_Lead_Magnets.txt | dan_martell | [D] | Title: The 5-10 Principles To Creating High Converting SaaS Lead Magnets
2026-05-25_The_5_Business_Ideas_That_Make_The_Most_Money.txt | dan_martell | [A+B+C+D+E] | Title: The 5 Business Ideas That Make The Most Money
2026-05-25_The_5_C's_of_SaaS_Metrics.txt | dan_martell | [B+D] | ------------------------------------------------------------
2026-05-25_The_5_Levels_of_Your_Success_Journey.txt | dan_martell | [B+D] | ------------------------------------------------------------
2026-05-25_The_5_Pages_You_Need_For_Your_Startup's_Marketing_Website.txt | dan_martell | [B+C] | Title: The 5 Pages You Need For Your Startup's Marketing Website
2026-05-25_The_5_Reasons_SaaS_(Software-as-a-Service)_Customers_Churn.txt | dan_martell | [B] | Title: The 5 Reasons SaaS (Software-as-a-Service) Customers Churn
2026-05-25_The_6_Most_Profitable_AI_Businesses_to_Start_in_2026.txt | dan_martell | [A+B+D] | Title: The 6 Most Profitable AI Businesses to Start in 2026
2026-05-25_The_7_Types_of_Content_You_Need_To_Be_Creating_For_Your_Customers.txt | dan_martell | [N/A] | Title: The 7 Types of Content You Need To Be Creating For Your Customers
2026-05-25_The_7_Wealth_Killers_That_No_One_Talks_About.txt | dan_martell | [A+B+C+D+E] | Title: The 7 Wealth Killers That No One Talks About
2026-05-25_The_8_Must-Have_Tools_for_Flawless_Customer_Success.txt | dan_martell | [A] | Title: The 8 Must-Have Tools for Flawless Customer Success
2026-05-25_The_Audience_Triangle.txt | dan_martell | [C+D] | ------------------------------------------------------------
2026-05-25_The_Best_Way_to_Build_a_SaaS_Sales_Pipeline.txt | dan_martell | [B] | ------------------------------------------------------------
2026-05-25_The_Crazy_Story_of_Daily_Driven_Exotics_Damon_Fryer_on_Bad_Cops_&_Supercars.txt | dan_martell | [A+B+C+D+E] | Title: The Crazy Story of Daily Driven Exotics | Damon Fryer on Bad Cops & Supercars
2026-05-25_The_Creator_of_Club_Penguin_-_Lane_Merrifield_@_Wheelhouse_Ventures.txt | dan_martell | [B+D+E] | Title: The Creator of Club Penguin - Lane Merrifield @ Wheelhouse Ventures
2026-05-25_The_Difference_Between_Advisors,_Mentors,_and_Coaches.txt | dan_martell | [D] | Title: The Difference Between Advisors, Mentors, and Coaches
2026-05-25_The_Driving_Force_of_a_Startup's_Success_with_Aydin_Mirzaee_@_Fellow.app_-_Escape_Velocity_Show_#50.txt | dan_martell | [D] | Title: The Driving Force of a Startup's Success with Aydin Mirzaee @ Fellow.app - Escape Velocity Show #50
2026-05-25_The_Easiest_Way_to_Launch_a_New_Product.txt | dan_martell | [B] | ------------------------------------------------------------
2026-05-25_The_Founders_Operating_System.txt | dan_martell | [D] | ------------------------------------------------------------
2026-05-25_The_Future_of_Sales_Is_No_Quota_with_Jacco_@_WinningByDesign.com_-_Escape_Velocity_Show_#36.txt | dan_martell | [B+D] | Title: The Future of Sales Is No Quota with Jacco @ WinningByDesign.com - Escape Velocity Show #36
2026-05-25_The_Kano_Model_Explained.txt | dan_martell | [D] | ------------------------------------------------------------
2026-05-25_The_Limitless_SaaS_Space_with_Einar_@_TinySeed.com_-_Escape_Velocity_Show_#11.txt | dan_martell | [A+B+C+D] | Title: The Limitless SaaS Space with Einar @ TinySeed.com - Escape Velocity Show #11
2026-05-25_The_Millionaire_Morning_Routine.txt | dan_martell | [C+D+E] | ------------------------------------------------------------
2026-05-25_The_Most_Attractive_Trait_A_Partner's_Support.txt | dan_martell | [N/A] | Title: The Most Attractive Trait: A Partner's Support
2026-05-25_The_Most_Important_Trait_In_Successful_People.txt | dan_martell | [D] | Title: The Most Important Trait In Successful People
2026-05-25_The_Most_Underrated_Productivity_Principles_to_Get_More_Done.txt | dan_martell | [A+B+D] | Title: The Most Underrated Productivity Principles to Get More Done
2026-05-25_The_Only_14_Ways_to_Make_Money_with_AI_in_2026.txt | dan_martell | [A+B+D] | Title: The Only 14 Ways to Make Money with AI in 2026
2026-05-25_The_Only_25_Ways_to_Make_Money_in_2026.txt | dan_martell | [A+B+D] | ------------------------------------------------------------
2026-05-25_The_Only_5_Skills_You_Need_to_Build_a_$1B_Company.txt | dan_martell | [A+B+C+D] | Title: The Only 5 Skills You Need to Build a $1B Company
2026-05-25_The_Only_Marketing_Strategy_You'll_Ever_Need.txt | dan_martell | [A+C+D] | Title: The Only Marketing Strategy You'll Ever Need
2026-05-25_The_Only_Scorecard_You_Need_to_Build_a_$10M_Business.txt | dan_martell | [A+D] | Title: The Only Scorecard You Need to Build a $10M Business
2026-05-25_The_Only_Skill_You_Need_to_Make_Money_in_2026.txt | dan_martell | [C+D] | Title: The Only Skill You Need to Make Money in 2026
2026-05-25_The_Only_Skill_You_Need_to_Make_Your_First_$1M.txt | dan_martell | [D] | Title: The Only Skill You Need to Make Your First $1M
2026-05-25_The_Only_Skill_You_Need_to_Succeed_in_the_AI_Era.txt | dan_martell | [A+D] | Title: The Only Skill You Need to Succeed in the AI Era
2026-05-25_The_Perfect_Weekly_SaaS_Sales_Meeting_Agenda.txt | dan_martell | [A+B] | Title: The Perfect Weekly SaaS Sales Meeting Agenda
2026-05-25_The_Power_of_Believing_In_Others_Dan_Martell_@_Archangel_Summit.txt | dan_martell | [A+D] | Title: The Power of Believing In Others | Dan Martell @ Archangel Summit
2026-05-25_The_Power_of_Video_As_An_Entrepreneur.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_The_Power_of_a_Supportive_Partner.txt | dan_martell | [N/A] | ------------------------------------------------------------
2026-05-25_The_Real_Reason_I_Quit_Drinking.txt | dan_martell | [D] | ------------------------------------------------------------
2026-05-25_The_Role_of_Marketing,_Sales_&_Customer_Success.txt | dan_martell | [C+D] | Title: The Role of Marketing, Sales & Customer Success
2026-05-25_The_Scaling_Credo_for_Bootstrapped_Startup_Founders.txt | dan_martell | [D] | Title: The Scaling Credo for Bootstrapped Startup Founders
